lat,lng,id,label1,label2,type,value
31.54422715,120.3744164,1,1,5,1,1
31.56540562,120.3681368,2,1,5,1,1
31.56227995,120.3471978,3,1,5,1,1
31.54203357,120.4200701,4,1,5,1,1
,,5,1,5,1,1
31.522876,120.3751843,6,1,5,1,1
31.48988556,120.4672704,7,1,5,1,1
,,8,1,5,1,1
31.477134,120.3828239,9,1,5,1,1
31.54784131,120.3705432,10,1,5,1,1
31.54843743,120.3573356,11,1,5,1,1
31.5095935,120.396189,12,1,5,1,1
31.54143644,120.4389126,13,1,5,1,1
31.54207385,120.351363,14,1,5,1,1
31.4596755,120.4589613,15,1,5,1,1
31.51838111,120.5020297,16,1,5,1,1
31.56618775,120.3329813,17,1,5,1,1
31.56094543,120.3893421,18,1,5,1,1
31.47799912,120.4511005,19,1,5,1,1
31.47060371,120.4399456,20,1,5,1,1
31.57221108,120.3778149,21,1,5,1,1
31.49104063,120.4901294,22,1,5,1,1
31.51449033,120.4351079,23,1,5,1,1
31.55550786,120.3701681,24,1,5,1,1
31.5431716,120.3864942,25,1,5,1,1
31.57475379,120.3207532,26,1,5,1,1
31.52731944,120.5010691,27,1,5,1,1
31.675276,120.35785,28,1,5,1,1
31.57003733,120.4042875,29,1,5,1,1
31.55193363,120.3650946,30,1,5,1,1
