lat,lng
31.4898855556,120.467270444
31.564815,120.3581096
31.4779991154,120.4511005
31.5254222857,120.502087286
31.5291135,120.503714
31.5477328182,120.434207273
31.477134,120.38282385
31.5621978462,120.326631
31.5757361,120.3183512
31.5734198667,120.332477533
31.5529951429,120.348147
31.5415809091,120.418044455
31.5409962727,120.352020727
31.5648257059,120.343447765
31.5136995,120.435762929
31.5484496667,120.359026667
31.5644423077,120.390759769
31.50750875,120.39698625
31.523478,120.3719716
31.5224612,120.3879964
31.472119,120.441878714
31.5586785,120.358453
31.5404337143,120.431496143
31.491040625,120.490129375
31.5542416,120.3920676
31.5518438889,120.368178389
31.534581125,120.437072437
31.5651525455,120.370147273
31.4708188333,120.437013667
31.5468763333,120.35686
31.4594816,120.45597
31.5573272857,120.387012286
31.5722110833,120.377814917
,
31.5439924667,120.4446392
31.5278226,120.4964696
31.5183811111,120.502029667
,
31.5704950625,120.40520225
31.545025087,120.37412813
